date,player,p_hr,appeared,hr,model_ver
2026-08-11,"Mesa Jr., Victor",0.1865,1,1,v1.0-legacy
2026-08-11,"Vargas, Miguel",0.1839,1,1,v1.0-legacy
2026-08-11,"Aranda, Jonathan",0.1829,1,0,v1.0-legacy
2026-08-11,"Canzone, Dominic",0.1805,1,0,v1.0-legacy
2026-08-11,"Acuña Jr., Ronald",0.1768,1,0,v1.0-legacy
2026-08-11,"Chourio, Jackson",0.1722,1,0,v1.0-legacy
2026-08-11,"Marte, Ketel",0.1688,1,1,v1.0-legacy
2026-08-11,"Neto, Zach",0.1652,1,0,v1.0-legacy
2026-08-11,"Rodríguez, Julio",0.164,1,0,v1.0-legacy
2026-08-11,"Alonso, Pete",0.1638,1,1,v1.0-legacy
2026-08-11,"Stewart, Sal",0.1614,1,0,v1.0-legacy
2026-08-11,"Happ, Ian",0.1597,1,0,v1.0-legacy
2026-08-11,"Burger, Jake",0.1582,1,0,v1.0-legacy
2026-08-11,"House, Brady",0.1572,1,0,v1.0-legacy
2026-08-11,"Crews, Dylan",0.1572,1,1,v1.0-legacy
2026-08-11,"Alvarez, Francisco",0.1565,1,0,v1.0-legacy
2026-08-11,"McCann, James",0.1564,1,0,v1.0-legacy
2026-08-11,"Henderson, Gunnar",0.1564,1,1,v1.0-legacy
2026-08-11,"Nootbaar, Lars",0.1556,1,0,v1.0-legacy
2026-08-11,"Burleson, Alec",0.1551,1,0,v1.0-legacy
2026-08-11,"Ramos, Heliot",0.1547,1,0,v1.0-legacy
2026-08-11,"Dingler, Dillon",0.1538,1,0,v1.0-legacy
2026-08-11,"McMahon, Ryan",0.1535,1,0,v1.0-legacy
2026-08-11,"De La Cruz, Elly",0.1527,1,0,v1.0-legacy
2026-08-11,"Chisholm Jr., Jazz",0.1518,1,0,v1.0-legacy
2026-08-11,"Jeffers, Ryan",0.1508,1,0,v1.0-legacy
2026-08-11,"Lowe, Brandon",0.1504,1,0,v1.0-legacy
2026-08-11,"Clemens, Kody",0.1502,1,0,v1.0-legacy
2026-08-11,"Díaz, Yandy",0.1492,1,1,v1.0-legacy
2026-08-11,"Holliday, Jackson",0.1491,1,0,v1.0-legacy
2026-08-11,"Raleigh, Cal",0.149,1,0,v1.0-legacy
2026-08-11,"Chaparro, Andrés",0.1486,1,0,v1.0-legacy
2026-08-11,"Stephenson, Tyler",0.148,1,0,v1.0-legacy
2026-08-11,"Cortes, Carlos",0.1475,1,0,v1.0-legacy
2026-08-11,"Bleday, JJ",0.1466,1,0,v1.0-legacy
2026-08-11,"Grichuk, Randal",0.1465,1,0,v1.0-legacy
2026-08-11,"Siri, Jose",0.1465,1,0,v1.0-legacy
2026-08-11,"Goodman, Hunter",0.146,1,0,v1.0-legacy
2026-08-11,"Murakami, Munetaka",0.1459,1,0,v1.0-legacy
2026-08-11,"Abreu, Wilyer",0.1455,1,1,v1.0-legacy
2026-08-11,"Bell, Josh",0.1455,1,0,v1.0-legacy
2026-08-11,"Peraza, Oswald",0.1449,1,0,v1.0-legacy
2026-08-11,"Lindor, Francisco",0.1444,1,0,v1.0-legacy
2026-08-11,"McGonigle, Kevin",0.1426,1,0,v1.0-legacy
2026-08-11,"Bauers, Jake",0.1419,1,0,v1.0-legacy
2026-08-11,"Jordan, Blaze",0.1418,1,0,v1.0-legacy
2026-08-11,"Benge, Carson",0.1412,1,0,v1.0-legacy
2026-08-11,"Langford, Wyatt",0.1403,1,0,v1.0-legacy
2026-08-11,"Conforto, Michael",0.139,1,0,v1.0-legacy
2026-08-11,"Suzuki, Seiya",0.1383,1,1,v1.0-legacy
2026-08-11,"Busch, Michael",0.1379,1,0,v1.0-legacy
2026-08-11,"Mitchell, Garrett",0.137,1,0,v1.0-legacy
2026-08-11,"Abrams, CJ",0.1369,1,1,v1.0-legacy
2026-08-11,"Tatis Jr., Fernando",0.136,1,1,v1.0-legacy
2026-08-11,"Wetherholt, JJ",0.1357,1,0,v1.0-legacy
2026-08-11,"Gelof, Zack",0.1345,1,0,v1.0-legacy
2026-08-11,"Valdez, Esmerlyn",0.1328,1,0,v1.0-legacy
2026-08-11,"Ewing, A.J.",0.1323,1,0,v1.0-legacy
2026-08-11,"Butler, Lawrence",0.1322,1,1,v1.0-legacy
2026-08-11,"Conine, Griffin",0.1316,1,0,v1.0-legacy
2026-08-11,"Arozarena, Randy",0.1313,1,1,v1.0-legacy
2026-08-11,"Duran, Ezequiel",0.1302,1,0,v1.0-legacy
2026-08-11,"Lewis, Royce",0.1289,1,0,v1.0-legacy
2026-08-11,"Marsh, Brandon",0.1284,1,0,v1.0-legacy
2026-08-11,"Pinckney, Andrew",0.1283,1,0,v1.0-legacy
2026-08-11,"Torkelson, Spencer",0.1281,1,0,v1.0-legacy
2026-08-11,"Encarnacion-Strand, Christian",0.128,1,1,v1.0-legacy
2026-08-11,"Keith, Colt",0.1277,1,0,v1.0-legacy
2026-08-11,"Pereira, Everson",0.1272,1,1,v1.0-legacy
2026-08-11,"Ward, Taylor",0.1266,1,0,v1.0-legacy
2026-08-11,"Machado, Manny",0.1266,1,0,v1.0-legacy
2026-08-11,"Herrera, Iván",0.1251,1,0,v1.0-legacy
2026-08-11,"Moreno, Gabriel",0.1243,1,0,v1.0-legacy
2026-08-11,"Ford, Harry",0.1238,1,0,v1.0-legacy
2026-08-11,"Contreras, William",0.1237,1,0,v1.0-legacy
2026-08-11,"Stott, Bryson",0.1237,1,0,v1.0-legacy
2026-08-11,"Bichette, Bo",0.1222,1,0,v1.0-legacy
2026-08-11,"Lombard Jr., George",0.1217,1,0,v1.0-legacy
2026-08-11,"Ballesteros, Moisés",0.1214,1,0,v1.0-legacy
2026-08-11,"Moniak, Mickey",0.121,1,0,v1.0-legacy
2026-08-11,"Riley, Austin",0.1205,1,0,v1.0-legacy
2026-08-11,"Larnach, Trevor",0.1203,1,0,v1.0-legacy
2026-08-11,"Wells, Austin",0.1185,1,0,v1.0-legacy
2026-08-11,"Yastrzemski, Mike",0.118,1,0,v1.0-legacy
2026-08-11,"France, Ty",0.1179,1,0,v1.0-legacy
2026-08-11,"Lowe, Nathaniel",0.1179,1,0,v1.0-legacy
2026-08-11,"Jones, Spencer",0.1177,1,0,v1.0-legacy
2026-08-11,"Carter, Evan",0.1172,1,0,v1.0-legacy
2026-08-11,"Arenado, Nolan",0.1156,1,0,v1.0-legacy
2026-08-11,"Grissom, Vaughn",0.1153,1,0,v1.0-legacy
2026-08-11,"Semien, Marcus",0.1152,1,0,v1.0-legacy
2026-08-11,"Tawa, Tim",0.115,1,0,v1.0-legacy
2026-08-11,"Contreras, Willson",0.1146,1,0,v1.0-legacy
2026-08-11,"Montgomery, Colson",0.1134,1,0,v1.0-legacy
2026-08-11,"Waldschmidt, Ryan",0.1118,1,0,v1.0-legacy
2026-08-11,"Turang, Brice",0.1117,1,0,v1.0-legacy
2026-08-11,"Caissie, Owen",0.1113,1,0,v1.0-legacy
2026-08-11,"Reynolds, Bryan",0.1111,1,0,v1.0-legacy
2026-08-11,"White, Tommy",0.1107,1,0,v1.0-legacy
2026-08-11,"Rutschman, Adley",0.1104,1,0,v1.0-legacy
2026-08-11,"Young, Jacob",0.1103,1,1,v1.0-legacy
2026-08-11,"Robert Jr., Luis",0.1089,1,0,v1.0-legacy
2026-08-11,"McCarthy, Jake",0.1084,1,0,v1.0-legacy
2026-08-11,"Yelich, Christian",0.1078,1,0,v1.0-legacy
2026-08-11,"Hicks, Liam",0.1077,1,0,v1.0-legacy
2026-08-11,"Duran, Jarren",0.1077,1,0,v1.0-legacy
2026-08-11,"Suárez, Eugenio",0.1073,1,1,v1.0-legacy
2026-08-11,"Merrill, Jackson",0.1072,1,0,v1.0-legacy
2026-08-11,"McAdoo, Charles",0.1062,1,0,v1.0-legacy
2026-08-11,"Turner, Trea",0.1059,1,0,v1.0-legacy
2026-08-11,"Karros, Kyle",0.1051,1,1,v1.0-legacy
2026-08-11,"Martínez, Angel",0.1047,1,0,v1.0-legacy
2026-08-11,"Hayes, Ke'Bryan",0.1043,1,0,v1.0-legacy
2026-08-11,"Horwitz, Spencer",0.104,1,0,v1.0-legacy
2026-08-11,"Heim, Jonah",0.1036,1,0,v1.0-legacy
2026-08-11,"Walton, Donovan",0.1034,1,0,v1.0-legacy
2026-08-11,"Doyle, Brenton",0.1033,1,1,v1.0-legacy
2026-08-11,"Bateman, Brett",0.1033,1,0,v1.0-legacy
2026-08-11,"Polanco, Jorge",0.1031,1,0,v1.0-legacy
2026-08-11,"Davis, Henry",0.1029,1,0,v1.0-legacy
2026-08-11,"Hernández, Heriberto",0.1028,1,0,v1.0-legacy
2026-08-11,"Lile, Daylen",0.1027,1,0,v1.0-legacy
2026-08-11,"Swanson, Dansby",0.101,1,0,v1.0-legacy
2026-08-11,"Wilson, Weston",0.1004,1,0,v1.0-legacy
2026-08-11,"Franklin, Christian",0.1004,1,0,v1.0-legacy
2026-08-11,"Young, Cole",0.0995,1,0,v1.0-legacy
2026-08-11,"Mullins, Cedric",0.0991,1,0,v1.0-legacy
2026-08-11,"Adell, Jo",0.0991,1,1,v1.0-legacy
2026-08-11,"Emerson, Colt",0.0988,1,0,v1.0-legacy
2026-08-11,"McLain, Matt",0.0982,1,0,v1.0-legacy
2026-08-11,"DeLauter, Chase",0.0976,1,1,v1.0-legacy
2026-08-11,"Jackson, Jeremiah",0.0974,1,0,v1.0-legacy
2026-08-11,"Donovan, Brendan",0.0969,1,0,v1.0-legacy
2026-08-11,"Wilson, Jacob",0.0946,1,0,v1.0-legacy
2026-08-11,"Pagés, Pedro",0.0945,1,0,v1.0-legacy
2026-08-11,"O'Neill, Tyler",0.0941,1,0,v1.0-legacy
2026-08-11,"Pozo, Yohel",0.0937,1,0,v1.0-legacy
2026-08-11,"Palacios, Richie",0.0933,1,0,v1.0-legacy
2026-08-11,"Culpepper, Kaelen",0.0932,1,0,v1.0-legacy
2026-08-11,"Castro, Willi",0.0927,1,0,v1.0-legacy
2026-08-11,"Arias, Gabriel",0.0925,1,0,v1.0-legacy
2026-08-11,"Rodríguez, Héctor",0.092,1,0,v1.0-legacy
2026-08-11,"Guerrero Jr., Vladimir",0.0917,1,0,v1.0-legacy
2026-08-11,"Hays, Austin",0.0917,1,0,v1.0-legacy
2026-08-11,"Norby, Connor",0.0909,1,0,v1.0-legacy
2026-08-11,"Carrigg, Cole",0.0907,1,0,v1.0-legacy
2026-08-11,"Realmuto, J.T.",0.0904,1,0,v1.0-legacy
2026-08-11,"Springer, George",0.0903,1,0,v1.0-legacy
2026-08-11,"Fermín, José",0.089,1,0,v1.0-legacy
2026-08-11,"Albies, Ozzie",0.0886,1,1,v1.0-legacy
2026-08-11,"Clark, Max",0.0885,1,0,v1.0-legacy
2026-08-11,"Wynns, Austin",0.0869,1,0,v1.0-legacy
2026-08-11,"Mack, Joe",0.0864,1,0,v1.0-legacy
2026-08-11,"Meckler, Wade",0.0852,1,0,v1.0-legacy
2026-08-11,"Bailey, Patrick",0.0839,1,0,v1.0-legacy
2026-08-11,"Montgomery, Braden",0.0838,1,0,v1.0-legacy
2026-08-11,"Mayo, Coby",0.0827,1,0,v1.0-legacy
2026-08-11,"Lopez, Otto",0.0824,1,0,v1.0-legacy
2026-08-11,"Campusano, Luis",0.0815,1,1,v1.0-legacy
2026-08-11,"Bregman, Alex",0.0815,1,1,v1.0-legacy
2026-08-11,"Ramírez, José",0.0811,1,0,v1.0-legacy
2026-08-11,"Beck, Jordan",0.081,1,0,v1.0-legacy
2026-08-11,"Bolte, Henry",0.081,1,0,v1.0-legacy
2026-08-11,"Torres, Gleyber",0.0806,1,0,v1.0-legacy
2026-08-11,"Tovar, Ezequiel",0.0799,1,0,v1.0-legacy
2026-08-11,"Walls, Taylor",0.0792,1,1,v1.0-legacy
2026-08-11,"Schanuel, Nolan",0.078,1,0,v1.0-legacy
2026-08-11,"Winn, Masyn",0.0776,1,0,v1.0-legacy
2026-08-11,"Rafaela, Ceddanne",0.077,1,1,v1.0-legacy
2026-08-11,"Quero, Edgar",0.077,1,1,v1.0-legacy
2026-08-11,"Rengifo, Luis",0.0768,1,1,v1.0-legacy
2026-08-11,"Jarvis, Jim",0.0764,1,0,v1.0-legacy
2026-08-11,"Lara, Luis",0.0752,1,0,v1.0-legacy
2026-08-11,"Simon, Ronny",0.0744,1,0,v1.0-legacy
2026-08-11,"Roden, Alan",0.0744,1,0,v1.0-legacy
2026-08-11,"Heineman, Tyler",0.074,1,0,v1.0-legacy
2026-08-11,"Dubón, Mauricio",0.0738,1,0,v1.0-legacy
2026-08-11,"Yoshida, Masataka",0.0715,1,0,v1.0-legacy
2026-08-11,"Monasterio, Andruw",0.0712,1,0,v1.0-legacy
2026-08-11,"Lee, Brooks",0.0711,1,0,v1.0-legacy
2026-08-11,"Bazzana, Travis",0.0698,1,0,v1.0-legacy
2026-08-11,"McNeil, Jeff",0.0687,1,0,v1.0-legacy
2026-08-11,"Giménez, Andrés",0.0682,1,0,v1.0-legacy
2026-08-11,"Acuña, Luisangel",0.0682,1,0,v1.0-legacy
2026-08-11,"Bogaerts, Xander",0.068,1,0,v1.0-legacy
2026-08-11,"McKinstry, Zach",0.0675,1,0,v1.0-legacy
2026-08-11,"Straw, Myles",0.0668,1,0,v1.0-legacy
2026-08-11,"Antonacci, Sam",0.0662,1,0,v1.0-legacy
2026-08-11,"Bohm, Alec",0.065,1,0,v1.0-legacy
2026-08-11,"Kirk, Alejandro",0.0649,1,0,v1.0-legacy
2026-08-11,"Gonzales, Nick",0.0648,1,0,v1.0-legacy
2026-08-11,"Vargas, Ildemaro",0.063,1,0,v1.0-legacy
2026-08-11,"Kelly, Carson",0.0625,1,0,v1.0-legacy
2026-08-11,"Clement, Ernie",0.0621,1,0,v1.0-legacy
2026-08-11,"Hamilton, David",0.0616,1,0,v1.0-legacy
2026-08-11,"Myers, Dane",0.0616,1,0,v1.0-legacy
2026-08-11,"Keaschall, Luke",0.0615,1,0,v1.0-legacy
2026-08-11,"Gonzalez, Jacob",0.0604,1,0,v1.0-legacy
2026-08-11,"Sogard, Nick",0.0595,1,0,v1.0-legacy
2026-08-11,"Ruiz, Esteury",0.0589,1,1,v1.0-legacy
2026-08-11,"Lukes, Nathan",0.0574,1,0,v1.0-legacy
2026-08-11,"Edwards, Xavier",0.057,1,0,v1.0-legacy
2026-08-11,"Báez, Javier",0.0547,1,0,v1.0-legacy
2026-08-11,"Arraez, Luis",0.0543,1,0,v1.0-legacy
2026-08-11,"Marsee, Jakob",0.0539,1,0,v1.0-legacy
2026-08-11,"Nuñez, Nasim",0.0525,1,0,v1.0-legacy
2026-08-11,"Cronenworth, Jake",0.0506,1,0,v1.0-legacy
2026-08-11,"Crawford, Justin",0.0504,1,0,v1.0-legacy
2026-08-11,"Mangum, Jake",0.0489,1,0,v1.0-legacy
2026-08-11,"Rocchio, Brayan",0.0471,1,0,v1.0-legacy
2026-08-11,"Lopez, Nicky",0.0462,1,0,v1.0-legacy
2026-08-11,"Durbin, Caleb",0.0437,1,0,v1.0-legacy
2026-08-11,"Hoerner, Nico",0.0415,1,0,v1.0-legacy
2026-08-11,"Sanoja, Javier",0.0406,1,0,v1.0-legacy
2026-08-11,"Kwan, Steven",0.0314,1,0,v1.0-legacy
2026-08-11,"Simpson, Chandler",0.0302,1,0,v1.0-legacy
2026-08-12,"Rice, Ben",0.2374,1,0,v1.1-s078
2026-08-12,"Canzone, Dominic",0.2359,1,1,v1.1-s078
2026-08-12,"Murakami, Munetaka",0.2259,1,0,v1.1-s078
2026-08-12,"García Jr., Luis",0.2247,1,0,v1.1-s078
2026-08-12,"Caminero, Junior",0.2247,1,0,v1.1-s078
2026-08-12,"Olson, Matt",0.2153,1,0,v1.1-s078
2026-08-12,"Alvarez, Yordan",0.2092,1,0,v1.1-s078
2026-08-12,"Alvarez, Francisco",0.2016,1,0,v1.1-s078
2026-08-12,"Goodman, Hunter",0.1967,1,0,v1.1-s078
2026-08-12,"Baldwin, Drake",0.1959,1,0,v1.1-s078
2026-08-12,"Harper, Bryce",0.1936,1,0,v1.1-s078
2026-08-12,"Mesa Jr., Victor",0.1929,1,0,v1.1-s078
2026-08-12,"Alonso, Pete",0.1917,1,0,v1.1-s078
2026-08-12,"Grisham, Trent",0.1903,1,1,v1.1-s078
2026-08-12,"Schwarber, Kyle",0.1898,1,0,v1.1-s078
2026-08-12,"Crow-Armstrong, Pete",0.1876,1,0,v1.1-s078
2026-08-12,"De La Cruz, Elly",0.1824,1,0,v1.1-s078
2026-08-12,"Carroll, Corbin",0.1821,1,1,v1.1-s078
2026-08-12,"Acuña Jr., Ronald",0.1814,1,0,v1.1-s078
2026-08-12,"Moniak, Mickey",0.1807,1,0,v1.1-s078
2026-08-12,"Raleigh, Cal",0.1772,1,0,v1.1-s078
2026-08-12,"Aranda, Jonathan",0.1772,1,0,v1.1-s078
2026-08-12,"Bleday, JJ",0.1757,1,0,v1.1-s078
2026-08-12,"Harris II, Michael",0.1744,1,0,v1.1-s078
2026-08-12,"Ramos, Heliot",0.1715,1,0,v1.1-s078
2026-08-12,"Chourio, Jackson",0.1691,1,0,v1.1-s078
2026-08-12,"Burleson, Alec",0.1683,1,0,v1.1-s078
2026-08-12,"Stewart, Sal",0.1678,1,0,v1.1-s078
2026-08-12,"Henderson, Gunnar",0.1667,1,0,v1.1-s078
2026-08-12,"Abreu, Wilyer",0.164,1,0,v1.1-s078
2026-08-12,"Encarnacion-Strand, Christian",0.1602,1,0,v1.1-s078
2026-08-12,"Lindor, Francisco",0.1593,1,0,v1.1-s078
2026-08-12,"Montgomery, Colson",0.1587,1,0,v1.1-s078
2026-08-12,"Conine, Griffin",0.1583,1,1,v1.1-s078
2026-08-12,"Benintendi, Andrew",0.158,1,0,v1.1-s078
2026-08-12,"Taylor, Tyrone",0.1571,1,0,v1.1-s078
2026-08-12,"Clemens, Kody",0.1557,1,0,v1.1-s078
2026-08-12,"Díaz, Yandy",0.1548,1,0,v1.1-s078
2026-08-12,"Crews, Dylan",0.1546,1,0,v1.1-s078
2026-08-12,"Castro, Willi",0.154,1,0,v1.1-s078
2026-08-12,"Suzuki, Seiya",0.1525,1,0,v1.1-s078
2026-08-12,"McMahon, Ryan",0.1525,1,0,v1.1-s078
2026-08-12,"Bell, Josh",0.1504,1,0,v1.1-s078
2026-08-12,"Young, Cole",0.1503,1,0,v1.1-s078
2026-08-12,"Lowe, Brandon",0.1497,1,0,v1.1-s078
2026-08-12,"Soderstrom, Tyler",0.1495,1,0,v1.1-s078
2026-08-12,"Holliday, Jackson",0.1482,1,0,v1.1-s078
2026-08-12,"House, Brady",0.1481,1,0,v1.1-s078
2026-08-12,"Chisholm Jr., Jazz",0.1433,1,0,v1.1-s078
2026-08-12,"Marte, Ketel",0.143,1,0,v1.1-s078
2026-08-12,"Chaparro, Andrés",0.1411,1,0,v1.1-s078
2026-08-12,"Riley, Austin",0.1404,1,1,v1.1-s078
2026-08-12,"Walker, Jordan",0.1399,1,0,v1.1-s078
2026-08-12,"Abrams, CJ",0.1388,1,0,v1.1-s078
2026-08-12,"Lewis, Royce",0.1387,1,0,v1.1-s078
2026-08-12,"France, Ty",0.1375,1,0,v1.1-s078
2026-08-12,"Merrill, Jackson",0.1371,1,0,v1.1-s078
2026-08-12,"Antonacci, Sam",0.1369,1,0,v1.1-s078
2026-08-12,"Young, Jared",0.1366,1,0,v1.1-s078
2026-08-12,"Smith, Cam",0.1362,1,0,v1.1-s078
2026-08-12,"Marsh, Brandon",0.1331,1,0,v1.1-s078
2026-08-12,"Trammell, Taylor",0.1286,1,0,v1.1-s078
2026-08-12,"Franklin, Christian",0.1283,1,0,v1.1-s078
2026-08-12,"Lombard Jr., George",0.128,1,0,v1.1-s078
2026-08-12,"Dingler, Dillon",0.1276,1,0,v1.1-s078
2026-08-12,"Stott, Bryson",0.1275,1,0,v1.1-s078
2026-08-12,"Kreidler, Ryan",0.127,1,0,v1.1-s078
2026-08-12,"Rumfield, TJ",0.1269,1,0,v1.1-s078
2026-08-12,"Contreras, Willson",0.1268,1,1,v1.1-s078
2026-08-12,"Jones, Spencer",0.1265,1,0,v1.1-s078
2026-08-12,"Machado, Manny",0.1265,1,0,v1.1-s078
2026-08-12,"Arozarena, Randy",0.1262,1,1,v1.1-s078
2026-08-12,"Valdez, Esmerlyn",0.1261,1,0,v1.1-s078
2026-08-12,"Gelof, Zack",0.1261,1,1,v1.1-s078
2026-08-12,"Caissie, Owen",0.125,1,0,v1.1-s078
2026-08-12,"Suárez, Eugenio",0.1243,1,0,v1.1-s078
2026-08-12,"Larnach, Trevor",0.1242,1,0,v1.1-s078
2026-08-12,"Bauers, Jake",0.124,1,0,v1.1-s078
2026-08-12,"Donovan, Brendan",0.1232,1,0,v1.1-s078
2026-08-12,"Rutschman, Adley",0.1227,1,0,v1.1-s078
2026-08-12,"Duran, Jarren",0.1225,1,0,v1.1-s078
2026-08-12,"Beavers, Dylan",0.1224,1,1,v1.1-s078
2026-08-12,"Cortes, Carlos",0.122,1,0,v1.1-s078
2026-08-12,"Torkelson, Spencer",0.1216,1,0,v1.1-s078
2026-08-12,"Ewing, A.J.",0.1214,1,0,v1.1-s078
2026-08-12,"DeLuca, Jonny",0.1213,1,0,v1.1-s078
2026-08-12,"Pinckney, Andrew",0.1205,1,0,v1.1-s078
2026-08-12,"Muncy, Max",0.1204,1,0,v1.1-s078
2026-08-12,"Rodríguez, Julio",0.1189,1,1,v1.1-s078
2026-08-12,"Nootbaar, Lars",0.1185,1,0,v1.1-s078
2026-08-12,"Busch, Michael",0.1181,1,0,v1.1-s078
2026-08-12,"Wells, Austin",0.1173,1,0,v1.1-s078
2026-08-12,"Okamoto, Kazuma",0.1163,1,0,v1.1-s078
2026-08-12,"Kepler, Max",0.1163,1,0,v1.1-s078
2026-08-12,"Naylor, Josh",0.1163,1,0,v1.1-s078
2026-08-12,"Ford, Harry",0.1151,1,0,v1.1-s078
2026-08-12,"Bericoto, Victor",0.115,1,0,v1.1-s078
2026-08-12,"Butler, Lawrence",0.1146,1,1,v1.1-s078
2026-08-12,"Lee, Hao-Yu",0.1142,1,0,v1.1-s078
2026-08-12,"Adell, Jo",0.1139,1,1,v1.1-s078
2026-08-12,"Adames, Willy",0.1139,1,0,v1.1-s078
2026-08-12,"Baty, Brett",0.1138,1,0,v1.1-s078
2026-08-12,"Rodríguez, Héctor",0.1135,1,0,v1.1-s078
2026-08-12,"Turner, Trea",0.1132,1,0,v1.1-s078
2026-08-12,"Moreno, Gabriel",0.1128,1,0,v1.1-s078
2026-08-12,"McCarthy, Jake",0.1125,1,0,v1.1-s078
2026-08-12,"Torres, Gleyber",0.1123,1,1,v1.1-s078
2026-08-12,"Reynolds, Bryan",0.1107,1,0,v1.1-s078
2026-08-12,"Vaughn, Andrew",0.1091,1,0,v1.1-s078
2026-08-12,"Albies, Ozzie",0.1088,1,0,v1.1-s078
2026-08-12,"O'Neill, Tyler",0.1082,1,0,v1.1-s078
2026-08-12,"White, Tommy",0.1081,1,0,v1.1-s078
2026-08-12,"Bichette, Bo",0.1081,1,1,v1.1-s078
2026-08-12,"Serven, Brian",0.107,1,0,v1.1-s078
2026-08-12,"Taveras, Leody",0.1069,1,1,v1.1-s078
2026-08-12,"Lile, Daylen",0.1069,1,0,v1.1-s078
2026-08-12,"Young, Jacob",0.1063,1,0,v1.1-s078
2026-08-12,"Carrigg, Cole",0.1059,1,0,v1.1-s078
2026-08-12,"Contreras, William",0.1058,1,0,v1.1-s078
2026-08-12,"Peters, Tristan",0.1053,1,0,v1.1-s078
2026-08-12,"Sánchez, Gary",0.1051,1,1,v1.1-s078
2026-08-12,"Devers, Rafael",0.1042,1,0,v1.1-s078
2026-08-12,"Eldridge, Bryce",0.1042,1,0,v1.1-s078
2026-08-12,"Hicks, Liam",0.1041,1,1,v1.1-s078
2026-08-12,"Benge, Carson",0.1034,1,0,v1.1-s078
2026-08-12,"Swanson, Dansby",0.1034,1,1,v1.1-s078
2026-08-12,"Horwitz, Spencer",0.1033,1,0,v1.1-s078
2026-08-12,"Murphy, Sean",0.103,1,0,v1.1-s078
2026-08-12,"Hoskins, Rhys",0.1024,1,0,v1.1-s078
2026-08-12,"Arenado, Nolan",0.1022,1,0,v1.1-s078
2026-08-12,"McAdoo, Charles",0.1021,1,0,v1.1-s078
2026-08-12,"Romo, Drew",0.1019,1,1,v1.1-s078
2026-08-12,"Hernández, Heriberto",0.1019,1,1,v1.1-s078
2026-08-12,"Sullivan, Brett",0.1017,1,1,v1.1-s078
2026-08-12,"Narváez, Carlos",0.1016,1,0,v1.1-s078
2026-08-12,"Martínez, Angel",0.1013,1,0,v1.1-s078
2026-08-12,"Walton, Donovan",0.1008,1,0,v1.1-s078
2026-08-12,"Tawa, Tim",0.1003,1,0,v1.1-s078
2026-08-12,"Waldschmidt, Ryan",0.1002,1,0,v1.1-s078
2026-08-12,"McLain, Matt",0.0992,1,0,v1.1-s078
2026-08-12,"Varsho, Daulton",0.0988,1,0,v1.1-s078
2026-08-12,"Thomas, Lane",0.0986,1,1,v1.1-s078
2026-08-12,"Dubón, Mauricio",0.0985,1,0,v1.1-s078
2026-08-12,"Basabe, Osleivis",0.0979,1,0,v1.1-s078
2026-08-12,"Peña, Jeremy",0.0978,1,0,v1.1-s078
2026-08-12,"Bateman, Brett",0.0969,1,0,v1.1-s078
2026-08-12,"Davis, Henry",0.0967,1,0,v1.1-s078
2026-08-12,"DeLauter, Chase",0.096,1,0,v1.1-s078
2026-08-12,"Emerson, Colt",0.0959,1,0,v1.1-s078
2026-08-12,"Mullins, Cedric",0.0957,1,0,v1.1-s078
2026-08-12,"Paredes, Isaac",0.0955,1,0,v1.1-s078
2026-08-12,"Mack, Joe",0.0946,1,0,v1.1-s078
2026-08-12,"Guerrero Jr., Vladimir",0.094,1,0,v1.1-s078
2026-08-12,"Sánchez, Jesús",0.0938,1,0,v1.1-s078
2026-08-12,"Realmuto, J.T.",0.0933,1,0,v1.1-s078
2026-08-12,"Montgomery, Braden",0.0932,1,0,v1.1-s078
2026-08-12,"Church, Nathan",0.093,1,0,v1.1-s078
2026-08-12,"Prieto, César",0.092,1,0,v1.1-s078
2026-08-12,"Ramírez, José",0.0908,1,0,v1.1-s078
2026-08-12,"Bregman, Alex",0.0905,1,1,v1.1-s078
2026-08-12,"Palacios, Richie",0.09,1,0,v1.1-s078
2026-08-12,"Clark, Max",0.0896,1,0,v1.1-s078
2026-08-12,"Rafaela, Ceddanne",0.0891,1,0,v1.1-s078
2026-08-12,"Turang, Brice",0.0887,1,0,v1.1-s078
2026-08-12,"Sheets, Gavin",0.0887,1,0,v1.1-s078
2026-08-12,"McGonigle, Kevin",0.0879,1,0,v1.1-s078
2026-08-12,"Wetherholt, JJ",0.0869,1,0,v1.1-s078
2026-08-12,"Genao, Angel",0.0867,1,0,v1.1-s078
2026-08-12,"Hays, Austin",0.0861,1,0,v1.1-s078
2026-08-12,"Robert Jr., Luis",0.0857,1,1,v1.1-s078
2026-08-12,"Norby, Connor",0.0845,1,0,v1.1-s078
2026-08-12,"Perdomo, Geraldo",0.083,1,0,v1.1-s078
2026-08-12,"Caratini, Victor",0.0824,1,0,v1.1-s078
2026-08-12,"Lopez, Otto",0.082,1,0,v1.1-s078
2026-08-12,"Torrens, Luis",0.0818,1,1,v1.1-s078
2026-08-12,"Wade Jr., LaMonte",0.0804,1,0,v1.1-s078
2026-08-12,"Ward, Taylor",0.0801,1,0,v1.1-s078
2026-08-12,"Monasterio, Andruw",0.08,1,0,v1.1-s078
2026-08-12,"Bolte, Henry",0.0797,1,0,v1.1-s078
2026-08-12,"Crooks, Jimmy",0.0796,1,0,v1.1-s078
2026-08-12,"Yoshida, Masataka",0.0795,1,0,v1.1-s078
